id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
385;58;["HE"];lignite;electricity;electricity generation;chp;steam;310.8965;GWh;;"{""value"": ""aggregated""}";urbs;;2016
386;58;["HE"];lignite;electricity;emissions;chp;steam;0.000264593;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
387;58;["HE"];lignite;electricity;primary energy consumption;chp;steam;661481.9149;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
388;58;["HE"];natural gas;electricity;electricity generation;chp;combined cycle;5.23584;GWh;;"{""value"": ""aggregated""}";urbs;;2016
389;58;["HE"];natural gas;electricity;emissions;chp;combined cycle;2.09E-06;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
390;58;["HE"];natural gas;electricity;primary energy consumption;chp;combined cycle;10471.68;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
391;58;["HE"];natural gas;electricity;electricity generation;generator;combined cycle;615.0925929;GWh;;"{""value"": ""aggregated""}";urbs;;2016
392;58;["HE"];natural gas;electricity;emissions;generator;combined cycle;0.000212101;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
393;58;["HE"];natural gas;electricity;primary energy consumption;generator;combined cycle;1060504.47;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
394;58;["HE"];solar radiation;electricity;electricity generation;photovoltaics;rooftop;1163.48931;GWh;;"{""value"": ""aggregated""}";urbs;;2016
395;58;["HE"];solar radiation;electricity;primary energy consumption;photovoltaics;rooftop;1163489.31;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
396;58;["HE"];solar radiation;electricity;electricity generation;photovoltaics;utility;916.3750627;GWh;;"{""value"": ""aggregated""}";urbs;;2016
397;58;["HE"];solar radiation;electricity;primary energy consumption;photovoltaics;utility;916375.0627;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
398;58;["HE"];waste;electricity;electricity generation;generator;steam;5.36687547;GWh;;"{""value"": ""aggregated""}";urbs;;2016
399;58;["HE"];waste;electricity;emissions;generator;steam;6.33E-06;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
400;58;["HE"];waste;electricity;primary energy consumption;generator;steam;19167.41239;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
401;58;["HE"];water;electricity;electricity generation;hydro turbine;run-of-river;314.1080287;GWh;;"{""value"": ""aggregated""}";urbs;;2016
402;58;["HE"];water;electricity;primary energy consumption;hydro turbine;run-of-river;314108.0287;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
403;58;["HE"];electricity;electricity;input energy;storage;all;42.57467831;GWh;;"{""value"": ""aggregated""}";urbs;;2016
404;58;["HE"];electricity;electricity;output energy;storage;all;31.93100873;GWh;;"{""value"": ""aggregated""}";urbs;;2016
405;58;["HE"];electricity;electricity;losses;storage;all;10.64366958;GWh;;"{""value"": ""aggregated""}";urbs;;2016
406;58;["HE", "BY"];electricity;electricity;energy flow;transmission;HVAC;4675.211281;GWh;;"{""value"": ""aggregated""}";urbs;;2016
407;58;["HE", "RP"];electricity;electricity;energy flow;transmission;HVAC;534.8064006;GWh;;"{""value"": ""aggregated""}";urbs;;2016
408;58;["HE", "BW"];electricity;electricity;losses;transmission;HVAC;25089.71533;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
409;58;["HE", "BY"];electricity;electricity;losses;transmission;HVAC;160296.1903;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
410;58;["HE", "NI"];electricity;electricity;losses;transmission;HVAC;2490.300902;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
411;58;["HE", "NW"];electricity;electricity;losses;transmission;HVAC;3883.481068;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
412;58;["HE", "RP"];electricity;electricity;losses;transmission;HVAC;16045.6147;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
413;58;["HE", "TH"];electricity;electricity;losses;transmission;HVAC;132.3862843;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
414;58;["HH"];air;electricity;added capacity;wind turbine;onshore;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
415;58;["HH"];air;electricity;capacity;wind turbine;onshore;0.0543;GW;;"{""value"": ""aggregated""}";urbs;;2016
416;58;["HH"];biogas;electricity;added capacity;generator;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
417;58;["HH"];biogas;electricity;capacity;generator;combustion engine;0.003;GW;;"{""value"": ""aggregated""}";urbs;;2016
418;58;["HH"];biomass;electricity;added capacity;generator;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
419;58;["HH"];biomass;electricity;capacity;generator;steam;0.04;GW;;"{""value"": ""aggregated""}";urbs;;2016
420;58;["HH"];hard coal;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
421;58;["HH"];hard coal;electricity;capacity;chp;steam;1.794;GW;;"{""value"": ""aggregated""}";urbs;;2016
422;58;["HH"];light oil;electricity;added capacity;chp;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
423;58;["HH"];light oil;electricity;capacity;chp;gas;4.00E-05;GW;;"{""value"": ""aggregated""}";urbs;;2016
424;58;["HH"];light oil;electricity;added capacity;generator;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
425;58;["HH"];light oil;electricity;capacity;generator;gas;0.04058;GW;;"{""value"": ""aggregated""}";urbs;;2016
426;58;["HH"];natural gas;electricity;added capacity;chp;combined cycle;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
427;58;["HH"];natural gas;electricity;capacity;chp;combined cycle;0.13197;GW;;"{""value"": ""aggregated""}";urbs;;2016
428;58;["HH"];natural gas;electricity;added capacity;chp;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
429;58;["HH"];natural gas;electricity;capacity;chp;combustion engine;0.06625;GW;;"{""value"": ""aggregated""}";urbs;;2016
430;58;["HH"];natural gas;electricity;added capacity;chp;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
431;58;["HH"];natural gas;electricity;capacity;chp;gas;0.04402;GW;;"{""value"": ""aggregated""}";urbs;;2016
432;58;["HH"];natural gas;electricity;added capacity;generator;combustion engine;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
433;58;["HH"];natural gas;electricity;capacity;generator;combustion engine;9.00E-05;GW;;"{""value"": ""aggregated""}";urbs;;2016
434;58;["HH"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
435;58;["HH"];solar radiation;electricity;capacity;photovoltaics;rooftop;0.01972;GW;;"{""value"": ""aggregated""}";urbs;;2016
436;58;["HH"];solar radiation;electricity;added capacity;photovoltaics;utility;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
437;58;["HH"];solar radiation;electricity;capacity;photovoltaics;utility;0.02173;GW;;"{""value"": ""aggregated""}";urbs;;2016
438;58;["HH"];waste;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
