id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
236;58;["BW"];biogas;electricity;primary energy consumption;generator;combustion engine;19228.49176;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
237;58;["BW"];biomass;electricity;electricity generation;generator;steam;10.07721331;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
238;58;["BW"];biomass;electricity;primary energy consumption;generator;steam;67181.42209;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
239;58;["BW"];heat;electricity;electricity generation;geothermal;unknown;5110.621793;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
240;58;["BW"];heat;electricity;primary energy consumption;geothermal;unknown;21294257.47;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
241;58;["BW"];hydrogen;electricity;electricity generation;generator;gas;8.17E-09;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
242;58;["BW"];hydrogen;electricity;primary energy consumption;generator;gas;1.63E-05;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
243;58;["BW"];light oil;electricity;electricity generation;chp;gas;2.577745784;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
244;58;["BW"];light oil;electricity;emissions;chp;gas;1.38E-06;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
245;58;["BW"];light oil;electricity;primary energy consumption;chp;gas;5994.757636;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
246;58;["BW"];light oil;electricity;electricity generation;generator;gas;34.41862134;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
247;58;["BW"];light oil;electricity;emissions;generator;gas;1.88E-05;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
248;58;["BW"];light oil;electricity;primary energy consumption;generator;gas;81949.09844;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
249;58;["BW"];natural gas;electricity;electricity generation;chp;combined cycle;763.4075512;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
250;58;["BW"];natural gas;electricity;emissions;chp;combined cycle;0.000288078;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
251;58;["BW"];natural gas;electricity;primary energy consumption;chp;combined cycle;1440391.606;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
252;58;["BW"];natural gas;electricity;electricity generation;chp;combustion engine;204.5239109;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
253;58;["BW"];natural gas;electricity;emissions;chp;combustion engine;8.52E-05;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
254;58;["BW"];natural gas;electricity;primary energy consumption;chp;combustion engine;426091.4811;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
255;58;["BW"];natural gas;electricity;electricity generation;chp;gas;27.40450804;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
256;58;["BW"];natural gas;electricity;emissions;chp;gas;1.27E-05;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
257;58;["BW"];natural gas;electricity;primary energy consumption;chp;gas;63731.41405;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
258;58;["BW"];natural gas;electricity;electricity generation;generator;combined cycle;415.8351796;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
259;58;["BW"];natural gas;electricity;emissions;generator;combined cycle;0.000136339;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
260;58;["BW"];natural gas;electricity;primary energy consumption;generator;combined cycle;681697.0158;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
261;58;["BW"];natural gas;electricity;electricity generation;generator;combustion engine;29.83193929;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
262;58;["BW"];natural gas;electricity;emissions;generator;combustion engine;1.24E-05;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
263;58;["BW"];natural gas;electricity;primary energy consumption;generator;combustion engine;62149.87351;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
264;58;["BW"];natural gas;electricity;electricity generation;generator;gas;1408.402617;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
265;58;["BW"];natural gas;electricity;emissions;generator;gas;0.000563361;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
266;58;["BW"];natural gas;electricity;primary energy consumption;generator;gas;2816805.234;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
267;58;["BW"];solar radiation;electricity;electricity generation;photovoltaics;rooftop;19068.59794;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
268;58;["BW"];solar radiation;electricity;primary energy consumption;photovoltaics;rooftop;19068597.94;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
269;58;["BW"];solar radiation;electricity;electricity generation;photovoltaics;utility;21238.5603;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
270;58;["BW"];solar radiation;electricity;primary energy consumption;photovoltaics;utility;21238560.3;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
271;58;["BW"];waste;electricity;electricity generation;chp;steam;3.199053938;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
272;58;["BW"];waste;electricity;emissions;chp;steam;4.59E-06;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
273;58;["BW"];waste;electricity;primary energy consumption;chp;steam;13908.93016;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
274;58;["BW"];waste;electricity;electricity generation;generator;steam;1.076860062;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
275;58;["BW"];waste;electricity;emissions;generator;steam;1.27E-06;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
276;58;["BW"];waste;electricity;primary energy consumption;generator;steam;3845.928792;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
277;58;["BW"];water;electricity;electricity generation;hydro turbine;run-of-river;2990.79679;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
278;58;["BW"];water;electricity;primary energy consumption;hydro turbine;run-of-river;2990796.79;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
279;58;["BW"];hard coal;electricity;electricity generation;chp;steam;6890.202647;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
280;58;["BW"];hard coal;electricity;emissions;chp;steam;0.004259398;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
281;58;["BW"];hard coal;electricity;primary energy consumption;chp;steam;12527641.18;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
282;58;["BW"];hard coal;electricity;electricity generation;generator;steam;1385.199222;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
283;58;["BW"];hard coal;electricity;emissions;generator;steam;0.000856305;Gt/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
284;58;["BW"];hard coal;electricity;primary energy consumption;generator;steam;2518544.04;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
285;58;["BW"];electricity;electricity;input energy;storage;all;3159.834897;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
286;58;["BW"];electricity;electricity;output energy;storage;all;2369.876173;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
287;58;["BW"];electricity;electricity;losses;storage;all;789.9587243;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
288;58;["BW", "HE"];electricity;electricity;energy flow;transmission;HVAC;853.7898655;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
289;58;["BW", "RP"];electricity;electricity;energy flow;transmission;HVAC;10905.56017;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
290;58;["BW", "BY"];electricity;electricity;losses;transmission;HVAC;11548.93334;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
291;58;["BW", "HE"];electricity;electricity;losses;transmission;HVAC;45401.13919;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
292;58;["BW", "RP"];electricity;electricity;losses;transmission;HVAC;346292.5917;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
293;58;["BW", "SH"];electricity;electricity;losses;transmission;HVAC;36121.57536;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
294;58;["BY"];air;electricity;added capacity;wind turbine;onshore;5.97E-13;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
295;58;["BY"];air;electricity;capacity;wind turbine;onshore;1.85403049;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
296;58;["BY"];biogas;electricity;added capacity;generator;combustion engine;1.29E-16;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
